customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_No,Score_Yes
9651-GTSAQ,Female,0,Yes,No,53,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,Yes,106.1,5769.75,Yes,0.930451127819549,6.95488721804511e-02
8259-NFJTV,Female,0,Yes,Yes,7,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,34.65,246.6,No,0.778723404255319,0.221276595744681
3223-DWFIO,Male,1,No,No,4,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,69.35,261.65,No,0.31437125748503,0.68562874251497
6968-GMKPR,Female,0,No,No,55,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,81.55,4509.5,No,0.575596816976127,0.424403183023873
0799-DDIHE,Female,0,Yes,Yes,15,DSL,No,No,No,No,No,No,Month-to-month,No,46.3,639.45,No,0.778723404255319,0.221276595744681
5312-TSZVC,Female,0,No,Yes,15,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.65,270.6,No,0.930451127819549,6.95488721804511e-02
2003-CKLOR,Male,0,No,No,66,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,99.5,6710.5,Yes,0.575596816976127,0.424403183023873
9906-NHHVC,Female,1,No,No,65,DSL,No,Yes,Yes,No,Yes,Yes,Twoyear,Yes,53.5,3517.9,No,0.930451127819549,6.95488721804511e-02
4522-XRWWI,Male,0,Yes,No,42,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,No,80.45,3375.9,No,0.930451127819549,6.95488721804511e-02
3766-EJLFL,Female,0,Yes,Yes,68,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,109.05,7508.55,No,0.930451127819549,6.95488721804511e-02
8246-SHFGA,Male,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,21.1,385.55,No,0.778723404255319,0.221276595744681
8387-MOJJT,Female,0,Yes,Yes,42,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,77.95,3384,Yes,0.575596816976127,0.424403183023873
2761-OCIAX,Male,1,No,No,2,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,74.7,165.4,Yes,0.31437125748503,0.68562874251497
7321-VGNKU,Female,0,Yes,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.35,120.25,No,0.31437125748503,0.68562874251497
5327-CNLUQ,Male,0,Yes,No,48,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Twoyear,Yes,96.9,4473.45,No,0.930451127819549,6.95488721804511e-02
7552-KEYGT,Male,0,Yes,No,27,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.55,520.55,No,0.930451127819549,6.95488721804511e-02
5816-JMLGY,Female,0,Yes,Yes,70,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,80.4,5717.85,No,0.930451127819549,6.95488721804511e-02
2927-QRRQV,Male,0,Yes,No,46,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,94.65,4312.5,No,0.930451127819549,6.95488721804511e-02
7941-RCJOW,Male,0,No,No,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.55,1218.65,No,0.930451127819549,6.95488721804511e-02
6374-NTQLP,Male,1,Yes,Yes,72,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,104.1,7447.7,No,0.930451127819549,6.95488721804511e-02
2387-KDZQY,Male,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.1,279.5,No,0.930451127819549,6.95488721804511e-02
3584-WKTTW,Male,0,Yes,No,51,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,111.55,5720.35,No,0.930451127819549,6.95488721804511e-02
1971-DTCZB,Female,0,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,90.95,6468.6,No,0.930451127819549,6.95488721804511e-02
3374-PZLXD,Male,0,No,No,34,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.7,675.6,No,0.778723404255319,0.221276595744681
3813-DHBBB,Male,0,Yes,No,67,DSL,Yes,Yes,No,Yes,No,Yes,Twoyear,Yes,50.95,3521.7,No,0.930451127819549,6.95488721804511e-02
6518-PPLMZ,Male,0,Yes,Yes,53,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.4,1110.35,No,0.930451127819549,6.95488721804511e-02
4939-KYYPY,Male,0,No,No,27,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,59.45,1611.65,No,0.778723404255319,0.221276595744681
2361-UPSND,Female,0,Yes,No,46,DSL,Yes,Yes,No,Yes,No,Yes,Oneyear,No,70.6,3231.05,No,0.930451127819549,6.95488721804511e-02
6035-RIIOM,Female,0,No,No,54,Fiberoptic,No,Yes,No,No,Yes,Yes,Twoyear,Yes,97.2,5129.45,No,0.930451127819549,6.95488721804511e-02
9504-DSHWM,Male,0,No,No,20,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,59.2,1191.2,No,0.778723404255319,0.221276595744681
3533-UVMOM,Male,0,Yes,No,68,DSL,Yes,Yes,Yes,No,No,Yes,Twoyear,No,70.95,4741.45,No,0.930451127819549,6.95488721804511e-02
1478-VPOAD,Female,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,No,43.8,43.8,No,0.324675324675325,0.675324675324675
4690-LLKUA,Male,1,No,No,17,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.05,770.6,Yes,0.778723404255319,0.221276595744681
9490-DFPMD,Female,1,No,No,42,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,84.65,3541.35,Yes,0.575596816976127,0.424403183023873
2581-VKIRT,Female,0,Yes,Yes,59,DSL,Yes,Yes,No,Yes,No,No,Oneyear,No,65.5,3801.3,No,0.930451127819549,6.95488721804511e-02
2851-MMUTZ,Female,0,No,No,27,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,56.15,1439.35,No,0.778723404255319,0.221276595744681
8580-AECUZ,Male,1,No,No,1,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,79.1,79.1,Yes,0.31437125748503,0.68562874251497
8388-DMKAE,Female,0,No,No,8,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.25,174.65,No,0.930451127819549,6.95488721804511e-02
5405-ZMYXQ,Female,0,No,No,8,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.6,548.9,No,0.31437125748503,0.68562874251497
5047-LHVLY,Male,1,No,Yes,1,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,50.15,50.15,Yes,0.324675324675325,0.675324675324675
4737-AQCPU,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,72.1,5016.65,No,0.930451127819549,6.95488721804511e-02
9158-VCTQB,Female,0,Yes,No,41,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,113.6,4594.95,Yes,0.575596816976127,0.424403183023873
2808-CHTDM,Female,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.1,611.45,No,0.930451127819549,6.95488721804511e-02
0793-TWELN,Female,0,No,No,4,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,80.15,319.85,No,0.31437125748503,0.68562874251497
3283-WCWXT,Male,0,Yes,Yes,6,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.4,153.3,No,0.930451127819549,6.95488721804511e-02
0999-QXNSA,Male,1,No,Yes,7,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.75,344.2,No,0.778723404255319,0.221276595744681
5451-MHQOF,Male,0,Yes,Yes,56,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,24.45,1431.65,No,0.930451127819549,6.95488721804511e-02
4836-WNFNO,Female,0,Yes,No,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25,1849.2,No,0.930451127819549,6.95488721804511e-02
0354-VXMJC,Male,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.6,426.65,No,0.930451127819549,6.95488721804511e-02
8917-SZTTJ,Male,0,Yes,Yes,60,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.65,1161.75,No,0.930451127819549,6.95488721804511e-02
1696-MZVAU,Male,0,Yes,Yes,39,DSL,No,No,No,No,No,No,Oneyear,Yes,25.25,947.75,No,0.930451127819549,6.95488721804511e-02
7359-WWYJV,Male,0,Yes,No,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,114.45,8375.05,No,0.930451127819549,6.95488721804511e-02
4906-ZHGPK,Male,0,Yes,Yes,54,DSL,No,Yes,No,Yes,Yes,No,Oneyear,Yes,70.7,3770,No,0.930451127819549,6.95488721804511e-02
8593-WHYHV,Male,0,No,No,3,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.3,264.8,Yes,0.31437125748503,0.68562874251497
6223-DHJGV,Female,0,No,No,42,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.65,958.1,No,0.930451127819549,6.95488721804511e-02
8158-WPEZG,Male,0,No,No,11,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,35.65,425.1,No,0.778723404255319,0.221276595744681
3280-MRDOF,Male,1,No,No,30,DSL,No,No,Yes,Yes,Yes,No,Twoyear,Yes,69.1,2093.9,No,0.930451127819549,6.95488721804511e-02
6303-KFWSL,Female,0,No,No,29,DSL,No,Yes,No,No,No,No,Oneyear,Yes,55.25,1620.2,No,0.930451127819549,6.95488721804511e-02
2081-VEYEH,Male,0,No,No,3,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,107.95,318.6,No,0.31437125748503,0.68562874251497
4116-TZAQJ,Female,0,No,No,9,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,74.25,639.65,Yes,0.31437125748503,0.68562874251497
1958-RNRKS,Male,0,Yes,No,30,DSL,No,No,No,No,No,No,Month-to-month,No,49.9,1441.95,No,0.778723404255319,0.221276595744681
5136-RGMZO,Male,0,No,No,31,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,71.05,2168.15,No,0.778723404255319,0.221276595744681
8345-MVDYC,Female,0,No,No,45,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,81.65,3618.7,No,0.930451127819549,6.95488721804511e-02
8226-BXGES,Male,0,Yes,No,64,Fiberoptic,Yes,Yes,Yes,No,No,No,Oneyear,No,89.45,5692.65,No,0.930451127819549,6.95488721804511e-02
8375-DKEBR,Female,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.6,69.6,Yes,0.31437125748503,0.68562874251497
1015-OWJKI,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.05,19.05,No,0.608695652173913,0.391304347826087
2040-XBAVJ,Male,0,Yes,Yes,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,114.45,8100.55,No,0.930451127819549,6.95488721804511e-02
8646-JCOMS,Female,0,Yes,No,66,Fiberoptic,No,Yes,Yes,Yes,No,No,Oneyear,Yes,90.55,6130.95,No,0.930451127819549,6.95488721804511e-02
9804-ICWBG,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.9,69.9,Yes,0.31437125748503,0.68562874251497
1222-KJNZD,Male,0,Yes,Yes,40,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.4,745.3,No,0.778723404255319,0.221276595744681
8952-WCVCD,Female,0,Yes,No,41,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,Yes,104.45,4162.05,No,0.930451127819549,6.95488721804511e-02
7801-CEDNV,Male,0,Yes,No,27,DSL,Yes,No,No,No,No,No,Oneyear,No,48.7,1421.75,No,0.930451127819549,6.95488721804511e-02
3658-QQJYD,Male,0,No,No,62,DSL,Yes,Yes,No,No,Yes,Yes,Oneyear,Yes,74.3,4698.05,No,0.930451127819549,6.95488721804511e-02
1803-BGNBD,Female,0,No,No,12,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,54.3,654.5,No,0.778723404255319,0.221276595744681
6950-TWMYB,Male,0,Yes,Yes,54,Fiberoptic,No,Yes,No,Yes,No,No,Twoyear,Yes,79.95,4362.05,No,0.930451127819549,6.95488721804511e-02
9470-XCCEM,Male,0,Yes,Yes,35,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,89.65,3161.6,No,0.575596816976127,0.424403183023873
7279-BUYWN,Female,1,No,No,41,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,113.2,4689.5,Yes,0.575596816976127,0.424403183023873
2155-AMQRX,Female,0,No,No,28,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,54.9,1505.15,No,0.778723404255319,0.221276595744681
8623-ULFNQ,Female,1,No,No,26,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,66.05,1652.4,No,0.778723404255319,0.221276595744681
2586-CWXVV,Male,0,Yes,No,54,DSL,No,Yes,No,No,No,No,Month-to-month,No,30.4,1621.35,No,0.778723404255319,0.221276595744681
8401-EMUWF,Male,0,Yes,Yes,42,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,69.4,3058.3,No,0.778723404255319,0.221276595744681
5922-ABDVO,Female,0,Yes,No,19,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,No,89.65,1761.05,Yes,0.575596816976127,0.424403183023873
3506-OVLKD,Male,0,No,No,35,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,26.2,954.9,No,0.930451127819549,6.95488721804511e-02
7860-KSUGX,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,No,No,No,Twoyear,No,64.45,4720,No,0.930451127819549,6.95488721804511e-02
5149-QYTTU,Female,0,Yes,Yes,71,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Oneyear,Yes,95.15,6770.85,No,0.930451127819549,6.95488721804511e-02
2085-BOJKI,Male,0,Yes,No,17,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,96.65,1588.25,No,0.930451127819549,6.95488721804511e-02
5663-QBGIS,Male,1,Yes,No,72,Fiberoptic,No,Yes,No,No,Yes,Yes,Twoyear,No,98.35,6929.4,No,0.930451127819549,6.95488721804511e-02
4911-BANWH,Female,0,No,Yes,31,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,86.55,2697.4,Yes,0.575596816976127,0.424403183023873
2959-EEXWB,Female,0,Yes,Yes,45,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,50.9,2333.85,No,0.778723404255319,0.221276595744681
7321-KKSDU,Male,0,No,Yes,32,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,696.8,No,0.930451127819549,6.95488721804511e-02
3402-XRIUO,Female,1,Yes,No,22,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,63.55,1381.8,No,0.778723404255319,0.221276595744681
9350-ZXYJC,Female,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.3,116.95,No,0.930451127819549,6.95488721804511e-02
6990-YNRIO,Male,0,Yes,Yes,65,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,108.65,6937.95,Yes,0.930451127819549,6.95488721804511e-02
6959-GQEGV,Male,0,No,No,45,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,75.95,3273.8,No,0.778723404255319,0.221276595744681
3173-WSSUE,Female,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,1415.85,No,0.930451127819549,6.95488721804511e-02
7369-TRPFD,Male,0,No,No,19,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,18.8,279.2,No,0.930451127819549,6.95488721804511e-02
2485-ITVKB,Female,0,Yes,No,2,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,35.1,68.75,Yes,0.778723404255319,0.221276595744681
3669-OYSJI,Male,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,No,46.2,46.2,Yes,0.324675324675325,0.675324675324675
5296-BFCYD,Male,0,Yes,Yes,46,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.1,936.85,No,0.930451127819549,6.95488721804511e-02
7105-MXJLL,Female,1,Yes,No,26,DSL,No,No,Yes,No,No,Yes,Oneyear,No,60.7,1597.4,No,0.930451127819549,6.95488721804511e-02
7940-UQQUG,Female,0,Yes,Yes,64,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,104.4,6721.6,No,0.930451127819549,6.95488721804511e-02
7010-BRBUU,Male,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.1,1734.65,No,0.930451127819549,6.95488721804511e-02
3062-ICYZQ,Female,0,Yes,Yes,51,Fiberoptic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,93.8,4539.35,No,0.575596816976127,0.424403183023873
7873-CVMAW,Male,0,No,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,88.55,6362.35,No,0.930451127819549,6.95488721804511e-02
4524-QCSSM,Male,0,No,No,26,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,44.65,1156.55,No,0.778723404255319,0.221276595744681
2039-JONDJ,Male,0,No,No,27,DSL,Yes,Yes,No,No,No,No,Oneyear,No,55.45,1477.65,No,0.930451127819549,6.95488721804511e-02
6695-FRVEC,Male,0,Yes,Yes,67,DSL,Yes,No,Yes,Yes,No,No,Twoyear,Yes,60.4,3953.7,No,0.930451127819549,6.95488721804511e-02
4547-LYTDD,Female,0,No,No,16,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,72.65,1194.3,Yes,0.575596816976127,0.424403183023873
9894-QMIMJ,Female,0,No,No,23,DSL,No,Yes,Yes,No,No,No,Oneyear,No,55.8,1327.85,No,0.930451127819549,6.95488721804511e-02
8069-YQQAJ,Male,0,No,No,14,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,31.1,419.7,No,0.778723404255319,0.221276595744681
6770-XUAGN,Female,0,Yes,Yes,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,21,21,Yes,0.608695652173913,0.391304347826087
4193-ORFCL,Female,1,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,No,45.1,45.1,Yes,0.324675324675325,0.675324675324675
1636-NTNCO,Male,1,No,No,4,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,50.95,207.35,No,0.778723404255319,0.221276595744681
3638-VBZTA,Male,0,No,Yes,68,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,86.5,5882.75,No,0.930451127819549,6.95488721804511e-02
3318-NMQXL,Male,0,No,No,3,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,92,266.8,No,0.31437125748503,0.68562874251497
3143-ILDAL,Male,0,No,No,56,Fiberoptic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,94.45,5124.6,Yes,0.575596816976127,0.424403183023873
8232-UTFOZ,Male,0,No,No,69,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.95,1399.35,No,0.930451127819549,6.95488721804511e-02
0129-QMPDR,Male,0,Yes,Yes,44,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.5,865.05,No,0.930451127819549,6.95488721804511e-02
7188-CBBBA,Female,0,No,No,65,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,95.5,6153.85,No,0.930451127819549,6.95488721804511e-02
4720-VSTSI,Female,0,No,No,44,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,84.8,3862.55,Yes,0.575596816976127,0.424403183023873
3219-JQRSL,Female,1,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,89.1,6352.4,No,0.930451127819549,6.95488721804511e-02
2801-NISEI,Male,0,No,No,24,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,54.95,1348.5,No,0.778723404255319,0.221276595744681
3946-MHCZW,Male,0,No,No,1,DSL,No,No,Yes,No,No,No,Month-to-month,No,50.9,50.9,Yes,0.324675324675325,0.675324675324675
4623-ZKHLY,Male,0,Yes,No,22,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.45,471.55,No,0.778723404255319,0.221276595744681
6732-VAILE,Male,0,Yes,Yes,70,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,85.95,5931.75,No,0.930451127819549,6.95488721804511e-02
1845-CSBRZ,Female,1,Yes,Yes,22,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,No,85.35,1961.6,No,0.575596816976127,0.424403183023873
2123-VSCOT,Female,0,Yes,Yes,59,DSL,No,No,Yes,Yes,Yes,No,Twoyear,Yes,72.1,4194.85,No,0.930451127819549,6.95488721804511e-02
2792-VPPET,Male,0,No,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.5,76.95,No,0.778723404255319,0.221276595744681
7409-JURKQ,Female,0,Yes,No,53,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,111.8,5809.75,No,0.930451127819549,6.95488721804511e-02
4890-VMUAV,Male,0,No,No,63,DSL,Yes,Yes,Yes,Yes,No,No,Oneyear,No,71.5,4576.3,No,0.930451127819549,6.95488721804511e-02
3764-MNMOI,Male,0,No,No,46,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.2,908.15,No,0.930451127819549,6.95488721804511e-02
7442-YGZFK,Male,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,49.8,49.8,No,0.324675324675325,0.675324675324675
8229-BUJHX,Female,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,1500.95,No,0.930451127819549,6.95488721804511e-02
7449-HVPIV,Male,0,Yes,Yes,55,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,90.4,5099.15,No,0.575596816976127,0.424403183023873
8466-PZBLH,Male,0,Yes,Yes,67,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Twoyear,No,104.6,6885.75,No,0.930451127819549,6.95488721804511e-02
8735-IJJEG,Male,0,Yes,No,14,DSL,No,No,Yes,No,No,No,Month-to-month,No,50.2,668.85,No,0.778723404255319,0.221276595744681
5834-ASPWA,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.45,75.45,Yes,0.31437125748503,0.68562874251497
0701-RFGFI,Female,0,Yes,Yes,49,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.4,4613.95,No,0.575596816976127,0.424403183023873
5619-PTMIK,Female,0,Yes,No,46,DSL,Yes,No,No,No,No,No,Month-to-month,No,53.1,2459.8,No,0.778723404255319,0.221276595744681
5882-CMAZQ,Female,0,Yes,Yes,5,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,34.25,163.55,No,0.778723404255319,0.221276595744681
3511-APPBJ,Male,0,No,No,23,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,99.95,2292.75,No,0.930451127819549,6.95488721804511e-02
3948-XHGNA,Male,0,No,No,24,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,49.55,1210.4,Yes,0.778723404255319,0.221276595744681
0565-IYCGT,Male,0,No,No,69,DSL,Yes,Yes,Yes,Yes,No,Yes,Oneyear,Yes,78.6,5356.45,Yes,0.930451127819549,6.95488721804511e-02
5447-WZAFP,Female,0,No,No,53,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,100.3,5200.8,No,0.930451127819549,6.95488721804511e-02
5110-CHOPY,Female,0,No,No,60,DSL,Yes,No,Yes,No,Yes,Yes,Twoyear,No,53.6,3237.05,No,0.930451127819549,6.95488721804511e-02
5445-UTODQ,Female,0,Yes,No,7,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,81.1,576.65,Yes,0.31437125748503,0.68562874251497
9675-ICXCT,Male,0,Yes,Yes,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,80.8,5728.55,No,0.930451127819549,6.95488721804511e-02
1024-VRZHF,Male,0,Yes,No,11,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.95,825.7,Yes,0.31437125748503,0.68562874251497
4703-MQYKT,Male,0,No,No,21,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.6,390.4,No,0.930451127819549,6.95488721804511e-02
9497-QCMMS,Male,1,No,No,1,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,93.55,93.55,Yes,0.31437125748503,0.68562874251497
5692-ICXLW,Male,1,No,No,31,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,90.7,2845.15,No,0.575596816976127,0.424403183023873
1960-UYCNN,Male,0,No,No,10,Fiberoptic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,95.25,1021.55,No,0.31437125748503,0.68562874251497
3190-FZATL,Male,0,No,Yes,14,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.95,268.4,No,0.778723404255319,0.221276595744681
7710-JSYOA,Female,0,Yes,Yes,69,Fiberoptic,No,Yes,No,Yes,No,Yes,Twoyear,Yes,93.3,6398.05,No,0.930451127819549,6.95488721804511e-02
4514-GFCFI,Female,1,No,No,16,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,84.75,1350.15,Yes,0.575596816976127,0.424403183023873
0607-MVMGC,Male,0,Yes,Yes,45,DSL,No,Yes,Yes,No,Yes,Yes,Oneyear,No,78.75,3600.65,No,0.930451127819549,6.95488721804511e-02
